,,,,,Submission Delinquency Report
,Run Date:,,2023-01-03
,For:,,Year: 22, Period: 3, Week: 5
,Filter For all units

Sector,Unit #,Fiscal Year,Period,Week,UserName - Purchases,Date Purchases Submitted,Username - Sales,Date Sales Submitted,Data Entered (Y/N), Forced Submission
03,23460,22,3,5,ORBIT_System_User,1/3/2023 2:31:00 AM,ORBIT_System_User,1/3/2023 2:30:59 AM,N,Y
03,23477,22,3,5,ORBIT_System_User,1/3/2023 12:21:18 AM,ORBIT_System_User,1/3/2023 12:21:18 AM,N,Y
03,23478,22,3,5,ORBIT_System_User,1/3/2023 12:21:18 AM,ORBIT_System_User,1/3/2023 12:21:18 AM,N,Y
03,23479,22,3,5,kelly.bolt,1/2/2023 9:43:57 PM,,1/1/1900 12:00:00 AM,N,N
03,23483,22,3,5,ORBIT_System_User,1/3/2023 12:09:36 AM,ORBIT_System_User,1/3/2023 12:09:35 AM,N,Y
03,23485,22,3,5,matthew.sufrin,1/2/2023 5:51:46 PM,matthew.sufrin,1/2/2023 5:51:59 PM,N,N
03,23486,22,3,5,matthew.sufrin,1/2/2023 5:51:16 PM,matthew.sufrin,1/2/2023 5:51:29 PM,N,N
03,23487,22,3,5,taylor.karl,12/30/2022 4:13:38 PM,nevil.desai,1/1/2023 10:44:29 AM,Y,N
03,23493,22,3,5,ORBIT_System_User,1/3/2023 12:13:24 AM,ORBIT_System_User,1/3/2023 12:13:24 AM,N,Y
03,23494,22,3,5,ORBIT_System_User,1/3/2023 12:13:25 AM,ORBIT_System_User,1/3/2023 12:13:25 AM,N,Y
03,23495,22,3,5,ORBIT_System_User,1/3/2023 12:13:25 AM,ORBIT_System_User,1/3/2023 12:13:25 AM,N,Y
03,23496,22,3,5,ORBIT_System_User,1/3/2023 12:13:23 AM,ORBIT_System_User,1/3/2023 12:13:23 AM,N,Y
03,23498,22,3,5,ORBIT_System_User,1/3/2023 12:14:52 AM,ORBIT_System_User,1/3/2023 12:14:51 AM,N,Y
03,23499,22,3,5,ORBIT_System_User,1/3/2023 12:15:07 AM,ORBIT_System_User,1/3/2023 12:15:06 AM,N,Y
03,23501,22,3,5,Richard.Mui,12/31/2022 4:10:18 PM,Richard.Mui,12/31/2022 4:10:11 PM,N,N
03,23504,22,3,5,ORBIT_System_User,1/3/2023 12:15:33 AM,ORBIT_System_User,1/3/2023 12:15:33 AM,N,Y
03,23505,22,3,5,pian.he,12/30/2022 3:04:53 PM,pian.he,12/30/2022 3:04:42 PM,N,N
03,23506,22,3,5,ORBIT_System_User,1/3/2023 12:18:28 AM,ORBIT_System_User,1/3/2023 12:18:28 AM,N,Y
03,23507,22,3,5,ORBIT_System_User,1/3/2023 12:19:11 AM,ORBIT_System_User,1/3/2023 12:19:11 AM,N,Y
03,23509,22,3,5,ORBIT_System_User,1/3/2023 12:20:10 AM,ORBIT_System_User,1/3/2023 12:20:10 AM,N,Y
03,23511,22,3,5,Richard.Mui,12/31/2022 4:12:44 PM,Richard.Mui,12/31/2022 4:12:37 PM,N,N
03,23512,22,3,5,Richard.Mui,12/31/2022 4:12:14 PM,Richard.Mui,12/31/2022 4:12:07 PM,N,N
03,23518,22,3,5,Richard.Mui,12/31/2022 4:11:36 PM,Richard.Mui,12/31/2022 4:11:28 PM,N,N
03,23519,22,3,5,Richard.Mui,12/31/2022 4:11:08 PM,Richard.Mui,12/31/2022 4:11:00 PM,N,N
03,23521,22,3,5,Richard.Mui,12/31/2022 4:10:43 PM,Richard.Mui,12/31/2022 4:10:37 PM,N,N
03,23531,22,3,5,anthony.gomes,1/2/2023 3:57:56 PM,anthony.gomes,1/2/2023 3:57:29 PM,Y,N
03,23532,22,3,5,ORBIT_System_User,1/3/2023 12:21:55 AM,ORBIT_System_User,1/3/2023 12:21:55 AM,N,Y
03,23533,22,3,5,ORBIT_System_User,1/3/2023 12:21:54 AM,ORBIT_System_User,1/3/2023 12:21:54 AM,N,Y
03,23536,22,3,5,ORBIT_System_User,1/3/2023 12:20:26 AM,ORBIT_System_User,1/3/2023 12:20:26 AM,N,Y
03,23537,22,3,5,ORBIT_System_User,1/3/2023 12:20:28 AM,ORBIT_System_User,1/3/2023 12:20:28 AM,N,Y
03,23538,22,3,5,ORBIT_System_User,1/3/2023 12:20:43 AM,ORBIT_System_User,1/3/2023 12:20:43 AM,N,Y
03,23539,22,3,5,ORBIT_System_User,1/3/2023 12:20:44 AM,ORBIT_System_User,1/3/2023 12:20:44 AM,N,Y
03,23541,22,3,5,ORBIT_System_User,1/3/2023 12:21:09 AM,ORBIT_System_User,1/3/2023 12:21:08 AM,N,Y
03,23542,22,3,5,ORBIT_System_User,1/3/2023 12:21:12 AM,ORBIT_System_User,1/3/2023 12:21:12 AM,N,Y
03,23543,22,3,5,ORBIT_System_User,1/3/2023 12:21:43 AM,ORBIT_System_User,1/3/2023 12:21:43 AM,N,Y
03,23552,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,23553,22,3,5,denise.chin,1/1/2023 12:13:53 AM,denise.chin,1/1/2023 12:14:40 AM,Y,N
03,23554,22,3,5,andrea.peters,12/30/2022 11:07:49 AM,andrea.peters,12/30/2022 11:08:12 AM,Y,N
03,23581,22,3,5,tiana.brown,1/2/2023 2:22:10 PM,tiana.brown,1/2/2023 2:21:55 PM,Y,N
03,23582,22,3,5,tiana.brown,1/2/2023 2:22:24 PM,tiana.brown,1/2/2023 2:22:35 PM,Y,N
03,23583,22,3,5,abhinav.raghupathy,1/2/2023 9:57:37 PM,abhinav.raghupathy,1/2/2023 9:57:53 PM,Y,N
16,23589,22,3,5,sarah.reilly,1/2/2023 2:19:46 PM,sarah.reilly,1/2/2023 2:19:51 PM,Y,N
16,23591,22,3,5,sarah.reilly,1/2/2023 2:20:17 PM,sarah.reilly,1/2/2023 2:20:24 PM,Y,N
16,23592,22,3,5,sarah.reilly,1/2/2023 2:20:40 PM,sarah.reilly,1/2/2023 2:20:45 PM,N,N
16,23593,22,3,5,sarah.reilly,1/2/2023 2:21:06 PM,sarah.reilly,1/2/2023 2:21:12 PM,Y,N
16,23594,22,3,5,sarah.reilly,12/26/2022 10:49:43 AM,sarah.reilly,12/26/2022 10:49:49 AM,N,N
16,23595,22,3,5,sarah.reilly,1/2/2023 2:21:30 PM,sarah.reilly,1/2/2023 2:21:36 PM,N,N
16,23597,22,3,5,kenny.sit,12/31/2022 1:14:43 PM,kenny.sit,12/31/2022 1:14:56 PM,Y,N
16,23598,22,3,5,saurabh.kharkar,12/29/2022 3:24:40 PM,saurabh.kharkar,12/29/2022 3:25:18 PM,N,N
16,23599,22,3,5,sarah.reilly,1/2/2023 2:21:53 PM,sarah.reilly,1/2/2023 2:21:58 PM,Y,N
03,23605,22,3,5,stephane.roy,1/2/2023 11:05:14 AM,stephane.roy,1/2/2023 11:04:56 AM,N,N
03,23608,22,3,5,stephane.roy,1/2/2023 11:02:49 AM,stephane.roy,1/2/2023 11:02:41 AM,N,N
03,23623,22,3,5,keith.burrows,12/31/2022 5:18:01 PM,keith.burrows,12/31/2022 5:18:27 PM,N,N
17,23624,22,3,5,jessica.harris,1/2/2023 4:12:10 PM,jessica.harris,1/2/2023 4:11:59 PM,Y,N
17,23625,22,3,5,thomas.atkinson,12/31/2022 11:42:56 AM,thomas.atkinson,12/31/2022 11:42:44 AM,Y,N
03,23641,22,3,5,courtney.storey,1/2/2023 10:42:51 AM,courtney.storey,1/2/2023 10:42:39 AM,N,N
03,23642,22,3,5,courtney.storey,1/2/2023 10:44:12 AM,courtney.storey,1/2/2023 10:43:58 AM,N,N
03,23643,22,3,5,courtney.storey,1/2/2023 10:44:49 AM,courtney.storey,1/2/2023 10:44:36 AM,N,N
03,23645,22,3,5,rachel.rock,12/30/2022 10:32:14 AM,rachel.rock,12/30/2022 10:32:23 AM,Y,N
03,23646,22,3,5,kimberly.lalonde,1/2/2023 11:13:54 AM,kimberly.lalonde,1/2/2023 11:15:16 AM,N,N
03,23651,22,3,5,jennifer.merrett,1/2/2023 2:39:13 PM,jennifer.merrett,1/2/2023 2:39:30 PM,Y,N
03,23680,22,3,5,ORBIT_System_User,1/3/2023 12:12:44 AM,ORBIT_System_User,1/3/2023 12:12:44 AM,N,Y
03,23690,22,3,5,ORBIT_System_User,1/3/2023 12:13:10 AM,ORBIT_System_User,1/3/2023 12:13:09 AM,N,Y
03,23691,22,3,5,dawn.good,12/30/2022 11:43:03 AM,dawn.good,12/30/2022 11:43:13 AM,Y,N
03,23692,22,3,5,doreen.barrett,12/30/2022 1:56:53 PM,doreen.barrett,12/30/2022 1:57:25 PM,Y,N
03,23693,22,3,5,dawn.good,12/30/2022 11:38:55 AM,dawn.good,12/30/2022 11:39:03 AM,Y,N
03,23695,22,3,5,dawn.good,12/30/2022 11:41:49 AM,dawn.good,12/30/2022 11:41:57 AM,Y,N
03,23698,22,3,5,ORBIT_System_User,1/3/2023 12:20:05 AM,ORBIT_System_User,1/3/2023 12:20:05 AM,N,Y
03,23702,22,3,5,wendy.rangel,1/2/2023 12:08:55 PM,wendy.rangel,1/2/2023 12:09:08 PM,Y,N
03,23703,22,3,5,ORBIT_System_User,1/3/2023 1:59:29 AM,ORBIT_System_User,1/3/2023 1:59:29 AM,N,Y
03,23726,22,3,5,josh.gardner,1/2/2023 11:49:22 AM,josh.gardner,1/2/2023 11:49:32 AM,Y,N
03,23731,22,3,5,ORBIT_System_User,1/3/2023 1:47:51 AM,ORBIT_System_User,1/3/2023 1:47:50 AM,Y,Y
03,23733,22,3,5,oliver.grisoni,1/2/2023 1:51:23 PM,oliver.grisoni,1/2/2023 1:51:34 PM,Y,N
03,23734,22,3,5,tish.peirson,1/2/2023 1:41:00 PM,tish.peirson,1/2/2023 1:41:23 PM,Y,N
03,23735,22,3,5,ORBIT_System_User,1/3/2023 2:17:03 AM,ORBIT_System_User,1/3/2023 2:17:03 AM,N,Y
03,23736,22,3,5,ORBIT_System_User,1/3/2023 2:17:04 AM,ORBIT_System_User,1/3/2023 2:17:03 AM,N,Y
17,23737,22,3,5,shamsul.huda,1/2/2023 6:34:30 PM,shamsul.huda,1/2/2023 6:34:43 PM,Y,N
03,23742,22,3,5,jessica.blair,1/1/2023 1:39:25 PM,jessica.blair,1/1/2023 1:38:46 PM,Y,N
03,23743,22,3,5,margaret.gordon-alle,1/2/2023 4:30:13 PM,margaret.gordon-alle,1/2/2023 4:30:27 PM,Y,N
03,23744,22,3,5,oliver.grisoni,1/2/2023 10:21:35 AM,oliver.grisoni,1/2/2023 10:29:28 AM,Y,N
03,23756,22,3,5,rachel.bowers,1/2/2023 10:10:32 AM,rachel.bowers,1/2/2023 10:10:22 AM,Y,N
03,23771,22,3,5,rebecca.welfare,1/2/2023 2:06:24 PM,rebecca.welfare,1/2/2023 2:06:34 PM,Y,N
03,23775,22,3,5,kyle.gilbert,1/2/2023 2:16:30 PM,kyle.gilbert,1/2/2023 2:16:42 PM,N,N
03,23780,22,3,5,ORBIT_System_User,1/3/2023 2:19:21 AM,,1/1/1900 12:00:00 AM,N,Y
03,23781,22,3,5,ORBIT_System_User,1/3/2023 1:59:39 AM,ORBIT_System_User,1/3/2023 1:59:38 AM,N,Y
03,23782,22,3,5,sonal.patel,1/2/2023 12:14:56 PM,sonal.patel,1/2/2023 12:21:21 PM,N,N
03,23783,22,3,5,sonal.patel,1/2/2023 12:16:50 PM,sonal.patel,1/2/2023 12:20:53 PM,N,N
03,23784,22,3,5,sonal.patel,1/2/2023 12:17:53 PM,sonal.patel,1/2/2023 12:20:28 PM,N,N
03,23785,22,3,5,sonal.patel,1/2/2023 12:18:38 PM,sonal.patel,1/2/2023 12:19:55 PM,N,N
03,23806,22,3,5,dannette.murphy,12/30/2022 2:10:43 PM,dannette.murphy,12/30/2022 2:11:06 PM,N,N
03,23817,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,23881,22,3,5,linda.campkin,12/30/2022 8:29:43 AM,linda.campkin,12/30/2022 8:29:02 AM,Y,N
02,23901,22,3,5,ORBIT_System_User,1/3/2023 1:59:45 AM,ORBIT_System_User,1/3/2023 1:59:45 AM,N,Y
02,23902,22,3,5,ORBIT_System_User,1/3/2023 2:14:22 AM,ORBIT_System_User,1/3/2023 2:14:22 AM,N,Y
16,23906,22,3,5,ORBIT_System_User,1/3/2023 12:17:12 AM,ORBIT_System_User,1/3/2023 12:17:11 AM,N,Y
16,23907,22,3,5,ORBIT_System_User,1/3/2023 12:17:13 AM,ORBIT_System_User,1/3/2023 12:17:13 AM,N,Y
16,23908,22,3,5,ORBIT_System_User,1/3/2023 12:17:10 AM,ORBIT_System_User,1/3/2023 12:17:10 AM,N,Y
02,23909,22,3,5,ORBIT_System_User,1/3/2023 2:12:50 AM,ORBIT_System_User,1/3/2023 2:12:49 AM,N,Y
16,23911,22,3,5,roxana.cordova,12/23/2022 2:00:23 PM,roxana.cordova,12/23/2022 2:00:32 PM,N,N
16,23912,22,3,5,ORBIT_System_User,1/3/2023 12:17:11 AM,ORBIT_System_User,1/3/2023 12:17:10 AM,N,Y
16,23913,22,3,5,ORBIT_System_User,1/3/2023 12:19:44 AM,,1/1/1900 12:00:00 AM,N,Y
16,23915,22,3,5,ORBIT_System_User,1/3/2023 12:21:23 AM,ORBIT_System_User,1/3/2023 12:21:22 AM,N,Y
03,23937,22,3,5,judy.jenkins,12/26/2022 11:24:25 PM,judy.jenkins,12/26/2022 11:24:12 PM,Y,N
03,23942,22,3,5,brenden-lee.johnston,12/27/2022 8:31:00 AM,brenden-lee.johnston,12/27/2022 6:24:22 PM,Y,N
03,23961,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,23972,22,3,5,cara.green,12/26/2022 11:57:40 AM,cara.green,12/26/2022 11:57:53 AM,N,N
03,23977,22,3,5,kyle.gilbert,1/2/2023 2:15:12 PM,kyle.gilbert,1/2/2023 2:15:24 PM,N,N
03,23978,22,3,5,kyle.gilbert,1/2/2023 2:14:09 PM,kyle.gilbert,1/2/2023 2:14:21 PM,N,N
03,23981,22,3,5,laurie.gauthier,1/2/2023 10:29:56 AM,laurie.gauthier,1/2/2023 10:30:06 AM,Y,N
03,23982,22,3,5,nicole.pichette,1/2/2023 10:31:00 AM,nicole.pichette,1/2/2023 10:31:45 AM,Y,N
03,23983,22,3,5,nicole.pichette,1/2/2023 10:29:58 AM,nicole.pichette,1/2/2023 10:30:09 AM,Y,N
03,23984,22,3,5,abdallah.ismail,1/2/2023 11:51:31 AM,abdallah.ismail,1/2/2023 11:51:22 AM,Y,N
03,23985,22,3,5,sara.robinson,1/2/2023 7:58:38 PM,sara.robinson,1/2/2023 7:58:46 PM,Y,N
03,23986,22,3,5,renata.ismail,1/2/2023 5:55:28 PM,renata.ismail,1/2/2023 5:55:47 PM,Y,N
03,23997,22,3,5,ORBIT_System_User,1/3/2023 12:14:16 AM,ORBIT_System_User,1/3/2023 12:14:16 AM,N,Y
16,23998,22,3,5,ORBIT_System_User,1/3/2023 12:13:18 AM,ORBIT_System_User,1/3/2023 12:13:18 AM,N,Y
27,24101,22,3,5,ORBIT_System_User,1/3/2023 12:13:12 AM,ORBIT_System_User,1/3/2023 12:13:12 AM,N,Y
27,24103,22,3,5,sumaiya.asif,1/1/2023 12:36:16 PM,sumaiya.asif,1/1/2023 12:36:03 PM,Y,N
27,24323,22,3,5,sukhmeen.kaur,12/30/2022 3:41:58 PM,sukhmeen.kaur,12/30/2022 3:42:06 PM,N,N
27,24411,22,3,5,lisa.miron,12/29/2022 11:56:44 AM,lisa.miron,12/29/2022 11:57:09 AM,Y,N
27,24412,22,3,5,anjani.kissoonsingh,12/30/2022 3:15:42 PM,anjani.kissoonsingh,12/30/2022 3:17:25 PM,Y,N
27,24413,22,3,5,ORBIT_System_User,1/3/2023 2:17:59 AM,ORBIT_System_User,1/3/2023 2:17:58 AM,Y,Y
27,24414,22,3,5,diane.hasselfeldt,12/31/2022 2:38:18 PM,diane.hasselfeldt,12/31/2022 2:38:29 PM,Y,N
27,24415,22,3,5,dadona.mulanda,12/31/2022 7:41:45 AM,dadona.mulanda,12/31/2022 7:40:52 AM,Y,N
27,24418,22,3,5,ORBIT_System_User,1/3/2023 12:12:15 AM,ORBIT_System_User,1/3/2023 12:12:15 AM,N,Y
27,24471,22,3,5,ORBIT_System_User,1/3/2023 2:18:01 AM,ORBIT_System_User,1/3/2023 2:18:01 AM,N,Y
27,24472,22,3,5,ORBIT_System_User,1/3/2023 2:18:02 AM,ORBIT_System_User,1/3/2023 2:18:02 AM,N,Y
27,24482,22,3,5,youngmi.kwak,12/30/2022 2:47:37 PM,youngmi.kwak,12/30/2022 2:48:06 PM,N,N
27,24485,22,3,5,sumaiya.asif,1/1/2023 12:37:27 PM,sumaiya.asif,1/1/2023 12:37:04 PM,N,N
27,24486,22,3,5,ORBIT_System_User,1/3/2023 12:17:15 AM,ORBIT_System_User,1/3/2023 12:17:14 AM,N,Y
27,24489,22,3,5,milena.boricic,12/30/2022 12:11:03 PM,milena.boricic,12/30/2022 12:10:50 PM,Y,N
27,24552,22,3,5,maalda.faderugao,12/30/2022 12:11:59 PM,maalda.faderugao,12/30/2022 12:11:50 PM,Y,N
27,24553,22,3,5,michael.chalaturnyk,12/31/2022 10:39:47 AM,michael.chalaturnyk,12/31/2022 10:41:25 AM,N,N
27,24555,22,3,5,kristina.grant,12/30/2022 3:27:49 PM,kristina.grant,12/30/2022 3:31:48 PM,Y,N
27,24556,22,3,5,andree.lalonde,1/2/2023 3:50:15 PM,andree.lalonde,1/2/2023 3:50:30 PM,Y,N
17,24622,22,3,5,thomas.atkinson,12/30/2022 3:39:47 PM,thomas.atkinson,12/30/2022 3:38:08 PM,Y,N
17,24624,22,3,5,hayden.phirbny,1/2/2023 10:58:05 AM,hayden.phirbny,1/2/2023 10:58:18 AM,Y,N
27,24705,22,3,5,almas.ifraimov,12/30/2022 1:07:38 PM,kevin.sweerts,12/30/2022 1:32:03 PM,Y,N
27,24706,22,3,5,jackyline.nebit,1/2/2023 12:22:16 AM,jackyline.nebit,1/2/2023 12:22:27 AM,Y,N
27,24710,22,3,5,ORBIT_System_User,1/3/2023 1:59:56 AM,,1/1/1900 12:00:00 AM,N,Y
27,24711,22,3,5,della.edwin,12/30/2022 12:28:04 PM,della.edwin,12/30/2022 12:28:13 PM,Y,N
27,24715,22,3,5,jacinth.mcfarlane,12/30/2022 8:36:04 PM,jacinth.mcfarlane,12/30/2022 8:36:16 PM,N,N
27,24717,22,3,5,nicola.gervasi,1/2/2023 5:34:46 PM,nicola.gervasi,1/2/2023 5:34:55 PM,Y,N
27,24719,22,3,5,rosemarie.fostanes,1/2/2023 8:47:57 PM,rosemarie.fostanes,1/2/2023 8:48:09 PM,N,N
27,24726,22,3,5,dawn.wade,12/29/2022 1:37:22 PM,dawn.wade,12/29/2022 1:37:38 PM,N,N
27,24728,22,3,5,monica.mehta,12/30/2022 1:43:52 PM,monica.mehta,12/30/2022 1:43:42 PM,N,N
27,24729,22,3,5,tia.crawford,1/2/2023 6:06:32 PM,tia.crawford,1/2/2023 6:06:43 PM,N,N
27,24734,22,3,5,sumaiya.asif,1/1/2023 12:38:07 PM,sumaiya.asif,1/1/2023 12:37:56 PM,N,N
27,24737,22,3,5,sumaiya.asif,1/1/2023 12:44:11 PM,sumaiya.asif,1/1/2023 12:44:00 PM,Y,N
27,24738,22,3,5,helen.murray,12/30/2022 12:49:25 PM,helen.murray,12/30/2022 12:47:59 PM,Y,N
27,24739,22,3,5,zahra.zolfaghari,12/30/2022 12:51:46 PM,zahra.zolfaghari,12/30/2022 12:52:34 PM,Y,N
27,24741,22,3,5,denean.benjamin,12/29/2022 1:39:16 PM,denean.benjamin,12/29/2022 1:39:01 PM,Y,N
27,24742,22,3,5,leila.fattahi,12/30/2022 10:24:11 AM,leila.fattahi,12/30/2022 10:23:14 AM,Y,N
27,24743,22,3,5,amanda.gendreau,12/29/2022 1:55:57 PM,amanda.gendreau,12/29/2022 1:56:25 PM,Y,N
27,24746,22,3,5,jolyne.morin,1/2/2023 11:43:57 AM,jolyne.morin,1/2/2023 11:44:04 AM,N,N
27,24748,22,3,5,shazia.naqvi,1/2/2023 4:28:30 PM,shazia.naqvi,1/2/2023 4:29:15 PM,Y,N
27,24749,22,3,5,niveditha.kalamohan,12/30/2022 10:09:56 AM,niveditha.kalamohan,12/30/2022 10:10:04 AM,Y,N
27,24751,22,3,5,ORBIT_System_User,1/3/2023 12:11:27 AM,ORBIT_System_User,1/3/2023 12:11:27 AM,N,Y
27,24752,22,3,5,ORBIT_System_User,1/3/2023 12:11:54 AM,ORBIT_System_User,1/3/2023 12:11:53 AM,N,Y
27,24921,22,3,5,donna.craig,12/30/2022 7:17:25 AM,donna.craig,12/30/2022 7:17:39 AM,Y,N
27,24923,22,3,5,stefani.brown,12/30/2022 12:14:26 PM,stefani.brown,12/30/2022 12:12:19 PM,Y,N
27,24924,22,3,5,qiushi.liu,12/30/2022 11:05:43 AM,qiushi.liu,12/30/2022 11:05:19 AM,Y,N
27,24925,22,3,5,marisa.wilson,12/30/2022 1:10:39 PM,marisa.wilson,12/30/2022 1:10:45 PM,N,N
27,24926,22,3,5,archa.chaudhary,1/2/2023 5:31:52 PM,manjotk.kaur,12/31/2022 1:51:07 PM,Y,N
27,24927,22,3,5,mary.friesen,12/30/2022 11:32:06 AM,mary.friesen,12/30/2022 11:32:16 AM,Y,N
27,24928,22,3,5,archa.chaudhary,1/2/2023 5:31:38 PM,archa.chaudhary,1/2/2023 5:31:32 PM,Y,N
27,24929,22,3,5,nitya.hullur,12/30/2022 10:46:53 AM,nitya.hullur,12/30/2022 10:46:45 AM,N,N
27,24932,22,3,5,agnes.joseph,12/29/2022 12:59:19 PM,agnes.joseph,12/29/2022 12:59:31 PM,Y,N
27,24933,22,3,5,sandra.pontoni,12/29/2022 1:16:26 PM,sandra.pontoni,12/29/2022 1:16:37 PM,N,N
09,25018,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
25,25025,22,3,5,ORBIT_System_User,1/3/2023 2:30:55 AM,,1/1/1900 12:00:00 AM,N,Y
25,25030,22,3,5,ORBIT_System_User,1/3/2023 12:03:42 AM,,1/1/1900 12:00:00 AM,Y,Y
25,25099,22,3,5,ORBIT_System_User,1/3/2023 2:00:17 AM,,1/1/1900 12:00:00 AM,N,Y
17,25124,22,3,5,ORBIT_System_User,1/3/2023 12:17:28 AM,,1/1/1900 12:00:00 AM,N,Y
17,25623,22,3,5,jessica.harris,1/2/2023 4:12:30 PM,jessica.harris,1/2/2023 4:12:42 PM,Y,N
17,25703,22,3,5,adam.dasilva,12/30/2022 11:58:21 AM,adam.dasilva,12/30/2022 11:58:32 AM,Y,N
17,25706,22,3,5,ORBIT_System_User,1/3/2023 2:00:19 AM,michelle.phillips,12/19/2022 11:16:58 AM,N,Y
17,25708,22,3,5,jose.lopes,12/30/2022 8:40:23 AM,jose.lopes,12/30/2022 8:40:32 AM,N,N
17,25715,22,3,5,ewelina.gouveia,1/2/2023 11:43:51 PM,ewelina.gouveia,1/2/2023 11:43:57 PM,N,N
03,25731,22,3,5,ORBIT_System_User,1/3/2023 2:00:23 AM,ORBIT_System_User,1/3/2023 2:00:23 AM,Y,Y
17,25734,22,3,5,tish.peirson,12/31/2022 7:58:25 PM,tish.peirson,12/31/2022 7:58:40 PM,Y,N
17,25735,22,3,5,ORBIT_System_User,1/3/2023 2:16:49 AM,ORBIT_System_User,1/3/2023 2:16:49 AM,N,Y
17,25736,22,3,5,shamsul.huda,1/2/2023 6:33:32 PM,shamsul.huda,1/2/2023 6:33:51 PM,Y,N
17,25742,22,3,5,darshana.rajendra,1/2/2023 10:48:39 PM,darshana.rajendra,1/2/2023 10:49:09 PM,N,N
17,25743,22,3,5,darshana.rajendra,1/2/2023 10:49:29 PM,darshana.rajendra,1/2/2023 10:49:41 PM,N,N
17,25744,22,3,5,darshana.rajendra,1/2/2023 10:50:04 PM,darshana.rajendra,1/2/2023 10:50:19 PM,N,N
17,25747,22,3,5,darshana.rajendra,1/2/2023 10:50:40 PM,darshana.rajendra,1/2/2023 10:50:51 PM,Y,N
17,25751,22,3,5,ORBIT_System_User,1/3/2023 2:14:44 AM,ORBIT_System_User,1/3/2023 2:14:44 AM,Y,Y
17,25752,22,3,5,ORBIT_System_User,1/3/2023 12:17:26 AM,,1/1/1900 12:00:00 AM,N,Y
17,25756,22,3,5,shelby.gavas,12/19/2022 8:37:00 AM,shelby.gavas,12/19/2022 8:37:09 AM,Y,N
17,25757,22,3,5,shelby.gavas,12/19/2022 8:37:24 AM,,1/1/1900 12:00:00 AM,Y,N
17,25758,22,3,5,shelby.gavas,12/19/2022 8:37:39 AM,,1/1/1900 12:00:00 AM,Y,N
17,25761,22,3,5,julie.hafenbrack,1/2/2023 7:58:21 AM,julie.hafenbrack,1/2/2023 7:58:28 AM,Y,N
17,25762,22,3,5,sabrina.piltzmaker,12/23/2022 1:10:17 PM,michelle.fisher,1/1/2023 8:02:51 AM,N,N
17,25763,22,3,5,judy.koehn,12/29/2022 3:14:22 PM,ORBIT_System_User,1/3/2023 2:28:46 AM,Y,Y
17,25764,22,3,5,corinna.rittershuh,12/31/2022 12:16:02 PM,,1/1/1900 12:00:00 AM,N,N
17,25765,22,3,5,amanda.waite,12/31/2022 10:26:26 AM,amanda.waite,12/31/2022 10:26:37 AM,N,N
17,25766,22,3,5,sharon.lecuyer,12/30/2022 12:22:43 PM,,1/1/1900 12:00:00 AM,Y,N
17,25768,22,3,5,julie.hafenbrack,1/2/2023 8:22:28 AM,julie.hafenbrack,1/2/2023 8:22:36 AM,N,N
17,25770,22,3,5,ORBIT_System_User,1/3/2023 12:18:33 AM,ORBIT_System_User,1/3/2023 12:18:33 AM,N,Y
17,25771,22,3,5,jan.aboud,1/2/2023 2:28:26 PM,jan.aboud,1/2/2023 2:30:23 PM,N,N
17,25772,22,3,5,ORBIT_System_User,1/3/2023 12:17:49 AM,ORBIT_System_User,1/3/2023 12:17:49 AM,N,Y
17,25781,22,3,5,sumanpreet.kaur,1/2/2023 11:27:42 AM,sumanpreet.kaur,1/2/2023 11:27:53 AM,Y,N
17,25782,22,3,5,ORBIT_System_User,1/3/2023 12:20:40 AM,,1/1/1900 12:00:00 AM,N,Y
17,25792,22,3,5,jane.hooper,1/2/2023 10:03:53 AM,jane.hooper,1/2/2023 10:04:17 AM,Y,N
01,27011,22,3,5,harsimranjeet.sandhu,12/23/2022 12:48:26 PM,harsimranjeet.sandhu,12/23/2022 12:48:41 PM,N,N
01,27012,22,3,5,yadwinderjeet.bains,12/26/2022 2:05:56 PM,yadwinderjeet.bains,12/26/2022 2:06:23 PM,N,N
01,27013,22,3,5,yadwinderjeet.bains,12/26/2022 2:09:33 PM,yadwinderjeet.bains,12/26/2022 2:09:47 PM,N,N
01,27027,22,3,5,yadwinderjeet.bains,12/23/2022 1:54:28 PM,yadwinderjeet.bains,12/23/2022 1:54:42 PM,N,N
01,27031,22,3,5,yadwinderjeet.bains,12/26/2022 2:13:18 PM,yadwinderjeet.bains,12/26/2022 2:13:33 PM,N,N
01,27032,22,3,5,yadwinderjeet.bains,12/26/2022 2:16:29 PM,yadwinderjeet.bains,12/26/2022 2:16:41 PM,N,N
01,27033,22,3,5,yadwinderjeet.bains,12/26/2022 2:19:07 PM,yadwinderjeet.bains,12/26/2022 2:19:18 PM,N,N
01,27034,22,3,5,yadwinderjeet.bains,12/26/2022 2:23:29 PM,yadwinderjeet.bains,12/26/2022 2:24:18 PM,N,N
01,27035,22,3,5,yadwinderjeet.bains,12/26/2022 2:27:28 PM,yadwinderjeet.bains,12/26/2022 2:27:42 PM,N,N
